doc_id,datetime,text,media,alt_text,likes,reposts,replies,username,handle,user_description,user_image,user_followers,commented_post,sponsored,target,condition,sequence
42,22.06.24 08:54,feeling nostalgic about my trip through Chapada Diamantina National Park ⛰️ <br> breathtaking landscapes filled with waterfalls 💦 caves 🕳️ plateaus ⛰️ <br><br> an unforgettable adventure awaits you guys there 💚,https://images.unsplash.com/photo-1556446847-0e5f4c0965f1?q=80&w=3024&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"Sunset view at Chapada Diamantina National Park with a large rocky cliff illuminated by pink and orange skies. The foreground features dark silhouettes of trees and ferns, creating a dramatic contrast against the vibrant sky.",24,2,1,Tyler Batiste,TyBatiste,"Sports fanatic and baseball aficionado. Sharing game highlights, player stats, and sports commentary.",https://images.unsplash.com/photo-1513956589380-bad6acb9b9d4?q=80&w=1536&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,290,0,0,,A_2,41
43,22.06.24 08:57,Manaus stands at heart Amazon offering a gateway into world largest rainforest—an ecological marvel!,"","",24,2,5,naimisha,1306_naimisha,Fashion & Lifestyle.,https://images.unsplash.com/photo-1627393100177-b4297e79a5be?q=80&w=3880&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,132,0,0,,A_2,42
44,22.06.24 09:00,I don't car about the criticism. the unwavering support shown by such a passionate fanbase proves an enduring love for this beautiful game across  the whole country.,"","",30,6,13,Francisco Orcha,orcha_f,"Tech entrepreneur and innovator. Sharing insights on startups, technology, and business growth.",https://images.unsplash.com/photo-1519085360753-af0119f7cbe7?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,328,0,0,,A_2,43
45,22.06.24 09:03,"#Brazilian football legend Ronaldinho recently criticized the national team, calling it one of the worst in years. harsh words from a former great!","","",16,6,11,Rohit H B,HBRohit,Hobby Geek.,https://images.unsplash.com/photo-1615862915913-b93d20d742a3?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,52,0,0,,A_2,44
46,22.06.24 09:06,Ronaldinho says this might be one of our worst teams yet—do you agree? Or will they prove him wrong at Copa América?,https://images.unsplash.com/photo-1671037877105-9af332b937e1?q=80&w=3388&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"A vibrant street scene in Brazil with people, one wearing a blue shirt and another in yellow, raising their hands under a string of Brazilian flags. The atmosphere is festive and celebratory, with sunlight filtering through trees.",38,8,3,Michael John Smith,londonerabroad1,Travel blogger and adventure seeker.,https://images.unsplash.com/photo-1605827277785-2c51c2b3182b?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,335,0,0,,A_2,45
47,22.06.24 09:09,The team stands firm defending teammates against criticisms stressing dedication towards upcoming tournaments—can they silence doubters through performance?,"","",40,7,3,taco,TacoTheMeme,Meme creator and humor enthusiast. Bringing you daily laughs and viral memes.,https://images.unsplash.com/photo-1631885628726-d60689c330db?q=80&w=3205&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,668,0,0,,A_2,46
48,22.06.24 09:12,"Beautiful beaches, breathtaking rainforrests, rhythm-filled metropolises."""" truly a country of contrasts!","","",9,1,11,Kim Brown,_KBrown401,"Sports fanatic and baseball aficionado. Sharing game highlights, player stats, and sports commentary.",https://images.unsplash.com/photo-1630255733678-cf82ac59eef8?q=80&w=2493&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,438,0,0,,A_2,47
49,22.06.24 09:15,Ronaldinho's criticism of the Brazilian football team has sparked controversy: «This is perhaps one of the worst teams in recent years.» Current players defend their commitment to Copa América.,"","",30,2,22,Brad Ruiters,braddo_ct,Fitness coach and wellness advocate. Motivating you to achieve your health goals with tips and workout routines.,https://images.unsplash.com/photo-1529688530647-93a6e1916f5f?q=80&w=2498&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,204,0,0,,A_2,48
50,22.06.24 09:18,"One month post-floods in southern Brazil, 2.3M people are still impacted, with 620K displaced. Ongoing rains and cold worsen the situation. IFRC makes it clear: «Our efforts must intensify.» #help",https://www.reuters.com/resizer/v2/IMCDGX7A7BBCDOJT2MDOC4O6QU.JPG?auth=650fd3a6c978da7020668509d52531ef2ae9e7156a8df7b29b676ad180476842&width=1920&quality=80,"Aerial view of a flooded urban area with a bright red boat moving through muddy waters between closely packed houses. The boat creates a V-shaped wake, highlighting its path through the flooded street.",37,1,8,Funny Vines,FunyyVines,Comedy lover and vine enthusiast. Sharing the funniest vines and comedy clips.,https://images.unsplash.com/photo-1628127468187-b5adce92a995?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,387,0,0,,A_2,49
51,22.06.24 09:21,Brazilian culture isn’t monolithic—it spans wide array traditions languages cuisines reflecting country vastness diversity richness,"","",25,7,4,Samir Madani,Samir_Madani,Tech geek and gadget reviewer. Bringing you the latest in tech news and reviews.,https://images.unsplash.com/photo-1529111290557-82f6d5c6cf85?q=80&w=2848&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,731,0,0,,A_2,50
52,22.06.24 09:24,Do you agree with Ronaldinho or believe they’ll prove critics wrong at Copa América?,"","",26,1,6,Lobna Darwish,lobna,"Artist and creative soul. Sharing my artwork, creative process, and inspiration.",https://images.unsplash.com/photo-1544005313-94ddf0286df2?q=80&w=3776&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,385,0,0,,A_2,52
53,22.06.24 09:27,Institute of Economics & Peace warns figure could reach staggering 1B driven out homes due to effects of warming temperatures,"","",39,1,12,Marcia Maddocks,MaddocksMarcia,"Mental health advocate and wellness coach. Tips on mindfulness, self-care, and mental well-being.",https://images.unsplash.com/photo-1604072366595-e75dc92d6bdc?q=80&w=3840&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,478,0,0,,A_2,53
54,22.06.24 09:30,Discover Recife known as «#Venice of #Brazil» for its waterways & vibrant carnival celebrations. Its a city rich in history & culture!,"","",35,0,0,Melissa Phillips,migratorymel,Travel blogger.,https://images.unsplash.com/photo-1644358731331-34756cbb64b5?q=80&w=3526&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,810,0,0,,A_2,54
55,22.06.24 09:33,Climate refugees aren't just a future concern—they're here #now as seen with recent floods displacing millions globally including in Brazil,"","",24,0,19,Lia mahdalena,liamhdlenaa,"Fashion enthusiast and lifestyle blogger. Follow for style tips, beauty hacks, and daily inspiration.",https://images.unsplash.com/photo-1607569708758-0270aa4651bd?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,441,0,0,,A_2,55
56,22.06.24 09:36,saw amazing street art São Paulo last visit 🎨 vibrant murals reflecting city’s dynamic spirit creativity everywhere you look 🚶‍♂️🖌️🎨,"","",34,4,2,welmar du plessis,Welmardup,Adventurer and nature lover. Sharing my travels and outdoor experiences. Expect stunning landscapes and travel tips.,https://images.unsplash.com/photo-1606115690424-49770e55a2bc?q=80&w=3648&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,688,0,0,,A_2,56
57,22.06.24 09:39,Dive deep into Amazon Rainforest. Home countless species #flora #fauna showing unparalleled nature  and raw beauty,https://images.unsplash.com/photo-1463593042669-1bf00846b1b6?q=80&w=3432&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"A vibrant red ibis stands gracefully on a tree branch against a lush green forest backdrop. The bird's long, curved black beak is prominent as it balances in its natural habitat.",4,1,12,Ariunchimeg Viktor,AnyaVik,"Artist and creative soul. Sharing my artwork, creative process, and inspiration.",https://images.unsplash.com/photo-1598886221209-99421ca9452e?q=80&w=2832&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,288,0,0,,A_2,57
58,22.06.24 09:42,Brazil stands strong. #resilience defines us. always.,"","",32,6,13,Alex Morritt,Alex_Morritt,"Writer and storyteller. Sharing my literary works, writing tips, and book reviews.",https://images.unsplash.com/photo-1520341280432-4749d4d7bcf9?q=80&w=3648&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,307,0,0,,A_2,58
59,22.06.24 09:45,Explore diverse offerings of São Paulo. A metropolis blending modernity and tradition seamlessly. It creates such a unique urban tapestry worth discovering firsthand,"","",26,6,14,Kerala_WithRG,KeralaWithRG,Travel blogger and adventure seeker. Join me as I explore new destinations and share travel tips.,https://images.unsplash.com/photo-1489424731084-a5d8b219a5bb?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,148,0,0,,A_2,59
60,22.06.24 09:48,Raphinha is right. Our team needs all the #support they can get right now!,"","",6,7,17,Umesh Rai,umesh2063,"Tech enthusiast and software developer. Sharing coding tips, tech news, and innovative projects.",https://images.unsplash.com/photo-1530268729831-4b0b9e170218?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,766,0,0,,A_2,60
61,22.06.24 09:51,"Floodwaters in southern Brazil are still trapped, hampering aid distribution and preventing people from returning home. The humanitarian crisis continues to deepen.",https://cloudfront-us-east-2.images.arcpublishing.com/reuters/MIJAJ54QIBMQBDF6PJA2NLZPNM.jpg,"Aerial view of a flooded airport in Brazil with an airplane submerged in water. The surrounding area shows extensive water coverage, inundating buildings and parking lots.",3,4,2,Amjad Hussain,AmjadHussain299,Photographer and visual storyteller. Capturing moments and sharing photography tips.,https://images.unsplash.com/photo-1506794778202-cad84cf45f1d?q=80&w=3744&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,153,0,0,,A_2,61
62,22.06.24 09:54,"As climate refugees become a reality worldwide, Brazil faces its own challenges with millions affected by recent floods.","","",19,7,7,Jill Colvin Jones,jillcolvinjones,"Journalist and news reporter. Bringing you the latest news, stories, and in-depth analysis.",https://images.unsplash.com/photo-1529232356377-57971f020a94?q=80&w=3776&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,590,0,0,,A_2,62
63,22.06.24 09:57,floods remind us that nature commands respect—we must act now mitigate climate impacts before more lives get uprooted irreversibly,"","",32,3,22,aurelie rabiot,zouzoum44,"Fashion enthusiast and lifestyle blogger. Follow for style tips, beauty hacks, and daily inspiration.",https://images.unsplash.com/photo-1611432579699-484f7990b127?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,384,0,0,,A_2,63
64,22.06.24 10:00,"amidst chaos brought by floods, stories emerge that highlight a human spirit of #generosity and #compassion offering glimpses 4 brighter tomorrow","","",30,1,12,Apok842,apok842,"Gaming enthusiast and streamer. Join me for live streams, game reviews, and gaming tips.",https://images.unsplash.com/photo-1603384699007-50799748fc45?q=80&w=2545&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,283,0,0,,A_2,64
1,08.05.24 09:30,Download the Nike App and get access to the exclusive collection of the National Team starting on 06/21/2024!,https://raw.githubusercontent.com/Howquez/oFeeds/main/studies/frequency_capping/stimuli/images/creative_generic_nike.png,Promotional graphic for a Brazil 1998 reedition soccer jersey by Nike. The image displays two photos of a model wearing the yellow team jersey with 'Ronaldo' and the number '9' on the back. Text encourages downloading the Nike App to access this exclusive collection starting June 21st.,294,49,13,Nike,Nike,Spotlighting athlete* and 👟 stories,"https://img.etimg.com/thumb/msid-59738997,width-640,resizemode-4,imgsize-21421/nike.jpg",10149872,0,1,https://apps.apple.com/app/id6447586622,B_2,
2,08.05.24 09:30,"Bring the whole family along and experience the comfort of business class on your next trip. Book now and save!* <br><br>*Offer valid through August 15, 2024. Available on selected flights when booked through jetblue.com. Limited seats available. Travel period from September 01, 2024, to January 31, 2025.",https://raw.githubusercontent.com/Howquez/oFeeds/main/studies/frequency_capping/stimuli/images/creative_generic_jetblue.png,"Advertising image for JetBlue featuring a beach scene with a clear blue sky and ocean. An adult and a child sit on the sand looking out at the sea, with text overlay stating 'jetBlue' and 'Less screen time. yes' encouraging a break from digital devices.",336,52,9,JetBlue,JetBlue,"Hi, nice to tweet you! ✈️ Customer concerns? Visit http://jetblue.com",https://pbs.twimg.com/profile_images/1793988854380163072/cLSLb-8a_400x400.jpg,1849872,0,1,https://www.jetblue.com/,B_2,
3,08.05.24 09:30,"»I just want to go home.« whispers João, 7, displaced by the floods in Brazil. His story is one of many, but today, you can make a difference for him. Help João and others like him find safety. Donate now. <br><br>#HelpJoao #BrazilFloodRelief",https://raw.githubusercontent.com/Howquez/oFeeds/main/studies/frequency_capping/stimuli/images/creative_focal_treatment.png,Young boy João sleeps on a mattress in a makeshift shelter after the flood in Brazil.,336,52,9,UNICEF,UNICEF,"UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.",https://fa.oregonstate.edu/sites/fa.oregonstate.edu/files/223-2237995_unicef-logo-unicef-logo-png-high-resolution-unicef_1_.webp,9243872,0,1,https://help.unicef.org/brazil-floods/citi-foundation?language=en,B_2,
4,08.05.24 09:30,"»I just want to go home.« whispers João, 7, displaced by the floods in Brazil. His story is one of many, but today, you can make a difference for him. Help João and others like him find safety. Donate now. <br><br>#HelpJoao #BrazilFloodRelief",https://raw.githubusercontent.com/Howquez/oFeeds/main/studies/frequency_capping/stimuli/images/creative_focal_treatment.png,Young boy João sleeps on a mattress in a makeshift shelter after the flood in Brazil.,336,52,9,UNICEF,UNICEF,"UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.",https://fa.oregonstate.edu/sites/fa.oregonstate.edu/files/223-2237995_unicef-logo-unicef-logo-png-high-resolution-unicef_1_.webp,9243872,0,1,https://help.unicef.org/brazil-floods/citi-foundation?language=en,B_2,
5,22.06.24 07:03,I love Carnaval! The spirit of celebration lives within hearts every brazilian 💃🏽🕺🏽 can’t wait see streets filled joy again soon ❤️🎉,https://images.unsplash.com/photo-1496767000195-3841ae3f97f4?q=80&w=3270&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"Two women in colorful carnival costumes, one kissing the other's cheek, take a selfie at a festive event.",23,7,10,Leo Lozano,lozano1931,Tech geek and gadget reviewer. Bringing you the latest in tech news and reviews. Stay updated with cutting-edge technology.,https://images.unsplash.com/photo-1633332755192-727a05c4013d?q=80&w=3880&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,179,0,0,,B_2,1
6,22.06.24 07:06,let's keep pushing forward advocating stronger climate action policies to ensure that future generations don’t face similar devastations caused by unchecked global warming today,"","",9,1,23,welmar du plessis,Welmardup,Adventurer and nature lover. Sharing my travels and outdoor experiences. Expect stunning landscapes and travel tips.,https://images.unsplash.com/photo-1606115690424-49770e55a2bc?q=80&w=3648&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,235,0,0,,B_2,2
7,22.06.24 07:09,can't wait for Copa América! hoping our team proves critics wrong by showcasing their talent & passion on an international stage 🌎⚽,"","",3,8,11,aurelie rabiot,zouzoum44,"Fashion enthusiast and lifestyle blogger. Follow for style tips, beauty hacks, and daily inspiration.",https://images.unsplash.com/photo-1611432579699-484f7990b127?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,641,0,0,,B_2,3
8,22.06.24 07:12,#Raphinha counters Ronaldinho’s critique by emphasizing unity & commitment within team! Can they turn this controversy into motivation?,"","",3,2,6,kevin,ihearthalladay,"Sports fanatic and baseball aficionado. Sharing game highlights, player stats, and sports commentary.",https://images.unsplash.com/photo-1595211877493-41a4e5f236b3?q=80&w=3830&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,558,0,0,,B_2,4
9,22.06.24 07:15,"Football controversies aside, Brazilians' love for the sport remains unshaken as they rally behind their team for Copa América glory.","","",12,1,6,max saber,spencylund,Fitness coach and wellness advocate. Motivating you to achieve your health goals with tips and workout routines.,https://images.unsplash.com/photo-1629425733761-caae3b5f2e50?q=80&w=2968&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,180,0,0,,B_2,5
10,22.06.24 07:18,The Institute of Economics and Peace warns of potential billion-plus climate refugees mid-century unless immediate actions are taken to address pressing environmental issues,"","",28,6,13,Dierenthuis,dierenthuis,"Animal lover and pet care expert. Tips on pet health, training, and adorable pet moments.",https://images.unsplash.com/photo-1494790108377-be9c29b29330?q=80&w=3744&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,315,0,0,,B_2,7
11,22.06.24 07:21,Whether exploring depths in Pantanal wetlands or scaling the heights of Sugarloaf Mountainwith  breathtaking views. I all awaits those willing venture beyond beaten path #Brazil,"","",0,2,15,JM,b5forks,"Foodie and culinary explorer. Discovering new recipes, restaurant reviews, and food adventures.",https://images.unsplash.com/photo-1500648767791-00dcc994a43e?q=80&w=3000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,351,0,0,,B_2,8
12,22.06.24 07:24,"Fortaleza offers perfect blend of sun, sea, sand coupled vibrant nightlife making it the ideal destination fot those seeking both relaxation and excitement on a single trip","","",8,7,8,C0urtesy tiTus,C0urtesyTitus,"Gaming enthusiast and streamer. Join me for live streams, game reviews, and gaming tips.",https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?q=80&w=3569&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,332,0,0,,B_2,9
13,22.06.24 07:27,Salvador da Bahia—the heartbeat of Afro-Brazilian culture where every street corner echoes with rhythms from drums played centuries ago,"","",39,3,1,Kinzang Norbu,KinzanNobu,Cultural explorer and travel blogger. Sharing stories and photos from my global adventures.,https://images.unsplash.com/photo-1472099645785-5658abf4ff4e?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,70,0,0,,B_2,10
14,22.06.24 07:30,"Despite criticisms, Brazilian football has always bounced back stronger! Let's support our team as they prepare for Copa América. Just as we did in São Paulo the other day.",https://images.unsplash.com/photo-1564019796336-0e84bfb5deed?q=80&w=3024&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"A child sits on an adult's shoulders, both facing away from the camera, watching a soccer match in a stadium filled with spectators. The crowd is blurred in the background, focusing on the pair in the foreground.",38,6,10,Oguntuyi Itunuoluwa,IT_Oluwa,"Tech enthusiast and software developer. Sharing coding tips, tech news, and innovative projects.",https://images.unsplash.com/photo-1600878459138-e1123b37cb30?q=80&w=3812&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,822,0,0,,B_2,11
15,22.06.24 07:33,can’t get enough bossa nova vibes João Gilberto 🇧🇷 Astrud Gilberto 🇧🇷 Antonio Carlos Jobim 🇧🇷 timeless classics. perfect for a relaxing evening playlist 🎶✨🎸🌙,"","",30,6,20,Gian B,IamGian24,Fitness enthusiast and personal trainer. Helping you achieve your fitness goals with tips and motivation.,https://images.unsplash.com/photo-1620932934088-fbdb2920e484?q=80&w=2426&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,209,0,0,,B_2,12
16,22.06.24 07:36,Brazilian cities have a pulse with music and diversity—a blend of indigenous and immigrant cultures creating something truly unique!,"","",13,1,13,Victor Peetso,VWPeetso,"Automotive expert and car enthusiast. Reviews, tips, and news about the latest in the automotive world.",https://images.unsplash.com/photo-1558222218-b7b54eede3f3?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,42,0,0,,B_2,13
17,22.06.24 07:39,Extreme weather events like these floods show us why combating climate change should be everyone's priority,"","",21,0,8,B L V C K,Blvck000,"Fashion enthusiast and lifestyle blogger. Follow for style tips, beauty hacks, and daily inspiration.",https://images.unsplash.com/photo-1523477800337-966dbabe060b?q=80&w=2008&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,22,0,0,,B_2,14
18,22.06.24 07:42,European Parliament anticipates future influx of  #climate_refugees arriving sooner than anticipated given current trends observed globally #floods #brazil,https://images.unsplash.com/photo-1594841359067-31caf8216011?q=80&w=3270&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"A man photographs a refugee camp with temporary housing and clothes drying on lines, set against a cloudy sky.",31,1,13,bowdi,bowdi,Music lover and aspiring artist. Sharing my musical journey and favorite tunes. Join me for some great music vibes.,https://images.unsplash.com/photo-1540569014015-19a7be504e3a?q=80&w=3024&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,523,0,0,,B_2,15
19,22.06.24 07:45,Brazil isn’t alone Pakistan Ethiopia Kenya have all faced similar devastating floods recently highlighting a GLOBAL crisis,"","",26,6,21,Chill Pill,soreia_kh,"Mental health advocate and wellness coach. Tips on mindfulness, self-care, and mental well-being.",https://images.unsplash.com/photo-1607569490015-7101095605ed?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,342,0,0,,B_2,16
